APN,FORMATTED_ADDRESS,COMMUNITY,ABOVEGROUNDAREA,BELOWGROUNDAREA,PARCEL_AREA_SQFT,YEARBUILT,BATHROOMS,BEDROOMS,NUM_STORIES,FIREPLACES,CONSTRUCTIONTYPE,Assessed Value,Sale Price,Recommend Sale
2.20292E+12,716 1ST St N #636,CENTRAL,1200,,35760,1900,1,2,1,0,Brick & Mill,296500,342000,Sell
3.10292E+12,2932 38TH Ave S,LONGFELLOW,1200,446,5120,1913,1,2,1.7,0,Wood Frame,265000,125000,Not Sell
1.50282E+12,4728 Pleasant Ave,SOUTHWEST,1200,624,5250,1912,1,3,1.7,0,Wood Frame,285500,490000,Sell
2.40282E+12,5745 24TH Ave S,NOKOMIS,1200,840,5120,1949,1,3,1.2,0,Wood Frame,239000,240000,Not Sell
1.02924E+11,3306 Taylor St,NORTHEAST,1200,800,7500,1948,2,2,1.5,0,Wood Frame,245000,215000,Not Sell
6.02823E+11,3315 37TH St E,LONGFELLOW,1200,600,6854,1906,2,2,1.7,0,Wood Frame,236500,280500,Sell
2.10282E+12,6114 Dupont Ave S,SOUTHWEST,1200,1200,8440,1959,2,2,1,2,Wood Frame,284500,280000,Not Sell
2.60292E+12,433 7TH St S #1908,CENTRAL,1200,,50950,1985,2,2,1,0,Reinforced Concrete,221500,202000,Not Sell
1.02824E+11,3708 24TH Ave S,POWDERHORN,1200,840,5488,1927,2,3,1.2,1,Wood Frame,247000,300676,Sell
1.02924E+11,3643 Buchanan St,NORTHEAST,1200,1200,6836,1961,2,3,1,0,Wood Frame,255000,350000,Sell
2.02824E+11,3549 Elliot Ave,POWDERHORN,1200,576,2200,1913,2,3,2,0,Wood Frame,181500,175000,Not Sell
4.02924E+11,3858 Colfax Ave N,CAMDEN,1200,400,4389,1918,2,3,1.7,0,Wood Frame,0,62500,Sell
1.10292E+12,2619 Washington St NE,NORTHEAST,1200,840,4655,1909,2,3,1.5,0,Wood Frame,218500,291000,Sell
1.20282E+12,3825 Standish Ave,POWDERHORN,1200,720,5080,1910,2,3,1.7,0,Wood Frame,275000,315000,Sell
1.02824E+11,3438 21ST Ave S,POWDERHORN,1201,640,5004,1910,1,3,1.7,0,Wood Frame,243000,2000,Not Sell
2.10282E+12,5536 Dupont Ave S,SOUTHWEST,1201,560,5600,1938,2,3,1.7,1,Wood Frame,360000,369500,Not Sell
9.02924E+11,3543 Dupont Ave N,CAMDEN,1202,876,5030,1919,1,4,1.2,0,Wood Frame,142000,143075,Not Sell
3.10292E+12,212 Emerald St,UNIVERSITY,1202,732,6250,1910,1,4,1.5,0,Wood Frame,246500,242500,Not Sell
4.02924E+11,4115 Colfax Ave N,CAMDEN,1202,,3200,1889,2,3,1.5,0,Wood Frame,125500,39500,Not Sell
1.21182E+12,5230 4TH St N,CAMDEN,1203,896,7740,1952,1,2,1.2,1,Wood Frame,168500,156500,Not Sell
5.02924E+11,3739 Vincent Ave N,CAMDEN,1203,627,5145,1923,1,3,2,0,Wood Frame,181500,199860,Sell
1.20282E+12,4332 29TH Ave S,NOKOMIS,1204,630,5040,1926,1,2,2,0,Wood Frame,257000,178000,Not Sell
2.20282E+12,5849 Garfield Ave,SOUTHWEST,1204,1204,8100,1923,1,2,1.2,1,Wood Frame,353500,341900,Not Sell
1.02924E+11,3549 Polk St,NORTHEAST,1204,874,6820,1954,1,3,1.2,0,Wood Frame,249500,260515,Sell
2.02824E+11,3532 10TH Ave S,POWDERHORN,1204,672,6064,1907,1,3,1.7,0,Wood Frame,254500,144098,Not Sell
1.11182E+12,4610 Queen Ave N,CAMDEN,1204,687,5020,1950,1,3,1.2,0,Wood Frame,148500,196901,Sell
3.10292E+12,3113 24TH St E,LONGFELLOW,1204,804,5360,1922,1,3,1.2,0,Wood Frame,281000,288444,Not Sell
3.50292E+12,2905 18TH Ave S,PHILLIPS,1204,648,4960,1908,1,4,1.7,0,Wood Frame,197500,242500,Sell
8.02823E+11,4405 46TH Ave S,LONGFELLOW,1204,816,5000,1922,2,3,1.2,0,Wood Frame,310000,360000,Sell
1.30292E+12,1709 Taylor St,NORTHEAST,1204,916,5895,1925,2,3,1.2,0,Wood Frame,309000,320000,Sell
1.20292E+12,2831 Garfield St,NORTHEAST,1204,892,5080,1926,2,5,1.2,0,Wood Frame,291000,283000,Not Sell
1.20292E+12,2735 Garfield St,NORTHEAST,1205,940,5120,1926,1,3,1.2,1,Wood Frame,285000,270875,Not Sell
3.10292E+12,3120 25TH St E,LONGFELLOW,1205,520,5360,1907,1,3,1.7,0,Wood Frame,259000,323980,Sell
1.02824E+11,3625 21ST Ave S,POWDERHORN,1205,640,4410,1909,2,2,1.5,0,Wood Frame,209000,250000,Sell
2.60292E+12,929 Portland Ave #2010,CENTRAL,1205,,44274,2006,2,2,1,0,Concrete,444000,420000,Not Sell
2.60292E+12,929 Portland Ave #2310,CENTRAL,1205,,44274,2006,2,2,1,0,Concrete,456000,426500,Not Sell
8.02824E+11,3710 Glendale Terr,SOUTHWEST,1205,940,3855,1924,3,2,1.2,1,Wood Frame,430000,605000,Sell
4.02924E+11,4023 Girard Ave N,CAMDEN,1206,904,6400,1902,1,2,1.2,0,Wood Frame,145500,141135,Not Sell
1.00282E+12,4544 1ST Ave S,SOUTHWEST,1206,936,5292,1921,1,3,1.5,1,Wood Frame,268000,252200,Not Sell
1.50292E+12,1810 New York Ave #1810,NEAR NORTH,1206,657,69730,1982,2,2,2,1,Wood Frame,178000,178283,Not Sell
2.80292E+12,1929 Girard Ave S,CALHOUN-ISLE,1206,1206,10800,1953,2,3,1,1,Wood Frame,436000,525000,Sell
1.40282E+12,5329 Park Ave,NOKOMIS,1207,941,4760,1935,1,3,1.2,0,Wood Frame,303000,347000,Sell
1.60282E+12,4616 Aldrich Ave S,SOUTHWEST,1207,960,5360,1916,2,2,1.2,0,Wood Frame,444500,472000,Sell
1.20282E+12,4417 29TH Ave S,NOKOMIS,1207,799,5080,1948,2,4,1.2,0,Wood Frame,293000,313640,Sell
9.02924E+11,1311 33RD Ave N,CAMDEN,1208,908,3100,1916,1,3,1.2,0,Wood Frame,102000,120000,Sell
9.02924E+11,3430 Newton Ave N,CAMDEN,1208,666,5052,1913,1,4,1.2,0,Wood Frame,159500,152900,Not Sell
5.02924E+11,4035 Queen Ave N,CAMDEN,1208,912,5124,1922,2,2,1.2,0,Wood Frame,198000,140000,Not Sell
7.02823E+11,3805 44TH Ave S,LONGFELLOW,1208,816,5120,1939,2,3,1.5,0,Wood Frame,301500,325000,Sell
1.90292E+12,846 22ND Ave SE,UNIVERSITY,1208,588,5207,1910,2,3,1.5,0,Wood Frame,229500,240028,Sell
2.02824E+11,3038 13TH Ave S #9,POWDERHORN,1208,,10353,1926,2,4,1,0,Wood Frame,137500,125000,Not Sell
2.70292E+12,1200 Nicollet Mall #520,CENTRAL,1209,,49467,1977,1,2,1,0,Concrete,221500,238000,Sell
1.21182E+12,4858 Camden Ave,CAMDEN,1209,986,6300,1948,1,3,1.2,0,Wood Frame,171000,192080,Sell
2.40292E+12,1047 18TH Ave SE,UNIVERSITY,1209,672,5240,1907,1,3,1.7,0,Wood Frame,200000,260000,Sell
2.02824E+11,3042 13TH Ave S #5,POWDERHORN,1209,,10353,1926,2,2,1,0,Wood Frame,138500,144500,Sell
1.60282E+12,5329 Newton Ave S,SOUTHWEST,1209,1209,8308,1955,2,5,1,2,Wood Frame,431000,382200,Not Sell
1.02924E+11,3401 Benjamin St,NORTHEAST,1209,772,8712,1939,3,3,1.5,0,Wood Frame,285500,297000,Sell
9.02924E+11,3222 Aldrich Ave N,CAMDEN,1210,792,5081,1909,1,3,1.7,0,Wood Frame,146000,195000,Sell
1.20282E+12,4333 30TH Ave S,NOKOMIS,1210,964,5080,1928,1,3,1.2,0,Wood Frame,234500,157000,Not Sell
1.20282E+12,4341 Nokomis Ave,NOKOMIS,1210,672,5040,1910,1,3,1.7,0,Wood Frame,254500,243420,Not Sell
1.80282E+12,5055 37TH Ave S,NOKOMIS,1210,864,5760,1929,1,3,1.2,1,Wood Frame,318000,295000,Not Sell
4.02924E+11,4252 Oliver Ave N,CAMDEN,1210,1210,5764,1958,2,3,1,0,Wood Frame,174500,254102,Sell
7.02823E+11,3824 38TH Ave S,LONGFELLOW,1210,952,5040,1928,2,4,1.2,1,Wood Frame,307500,269900,Not Sell
1.80282E+12,5105 35TH Ave S,NOKOMIS,1210,911,6400,1929,2,5,1.7,1,Wood Frame,363000,329900,Not Sell
1.70282E+12,4941 Beard Ave S,SOUTHWEST,1210,1018,5334,1934,3,3,1.2,1,Wood Frame,366000,426800,Sell
2.10282E+12,5633 Emerson Ave S,SOUTHWEST,1210,820,5120,1947,3,4,1.2,1,Wood Frame,400000,425000,Sell
2.20292E+12,404 Washington Ave N #301,CENTRAL,1211,,87512,1903,1,1,1,0,Brick & Mill,343000,364900,Sell
2.50292E+12,925 30TH Ave S #204,LONGFELLOW,1211,,20061,1982,2,3,1,0,Wood Frame,115500,125000,Sell
2.02824E+11,3038 13TH Ave S #11,POWDERHORN,1211,,10353,1926,2,4,1,0,Wood Frame,139000,128366,Not Sell
5.02924E+11,4314 Russell Ave N,CAMDEN,1211,1211,6567,1955,2,4,1,2,Wood Frame,221500,270700,Sell
1.02924E+11,1643 Hollywood Ave,NORTHEAST,1212,,11100,1952,1,2,1,1,Wood Frame,263000,225000,Not Sell
5.02924E+11,3738 Russell Ave N,CAMDEN,1212,920,5100,1917,1,2,1.2,0,Wood Frame,162500,205000,Sell
1.02824E+11,3408 31ST Ave S,LONGFELLOW,1212,792,5400,1905,1,3,1.5,0,Wood Frame,225000,268000,Sell
1.02924E+11,3510 Fillmore St,NORTHEAST,1212,882,4960,1946,1,3,1.2,1,Wood Frame,236500,255000,Sell
1.10282E+12,4000 16TH Ave S,POWDERHORN,1212,636,5127,1925,1,3,2,0,Wood Frame,277000,315482,Sell
1.00292E+12,3514 4TH St N,CAMDEN,1212,1212,6280,1935,2,2,1.2,0,Wood Frame,129500,218500,Sell
1.80282E+12,5011 43RD Ave S,NOKOMIS,1212,303,3950,1915,2,2,2,1,Wood Frame,250000,300000,Sell
9.02924E+11,3410 Morgan Ave N,CAMDEN,1212,912,4993,1927,2,3,1.5,1,Wood Frame,157500,196900,Sell
2.10282E+12,6045 Newton Ave S,SOUTHWEST,1212,1212,7315,1954,2,3,1,2,Wood Frame,426000,426500,Not Sell
6.02823E+11,3028 44TH Ave S,LONGFELLOW,1212,764,5472,1941,3,2,1.5,0,Wood Frame,237500,280000,Sell
2.02824E+11,3435 Elliot Ave,POWDERHORN,1213,667,4960,1906,1,3,2,0,Wood Frame,222000,242500,Sell
1.60282E+12,5040 Logan Ave S,SOUTHWEST,1214,1134,7620,1951,1,2,1,0,Wood Frame,464000,440000,Not Sell
1.50282E+12,4737 4TH Ave S,NOKOMIS,1214,617,5160,1922,1,3,2,1,Wood Frame,295500,297000,Not Sell
1.70282E+12,5232 Xerxes Ave S,SOUTHWEST,1214,884,5888,1920,1,3,1.2,1,Wood Frame,356000,347500,Not Sell
1.90282E+12,5616 36TH Ave S,NOKOMIS,1214,864,5120,1923,1,3,1.2,0,Wood Frame,233000,239000,Not Sell
2.70292E+12,308 18TH St E #108,CENTRAL,1214,,13500,2004,2,2,1,0,Wood Frame,270000,264325,Not Sell
7.02923E+11,2310 Wilson St,NORTHEAST,1214,908,6676,1940,2,3,1.2,1,Wood Frame,296000,341600,Sell
1.10282E+12,4216 13TH Ave S,NOKOMIS,1214,864,5705,1939,2,3,1.2,0,Wood Frame,232500,256000,Sell
1.90282E+12,5515 36TH Ave S,NOKOMIS,1214,840,5120,1931,2,3,1.2,1,Wood Frame,234500,248500,Sell
8.02824E+11,3928 Abbott Ave S,SOUTHWEST,1214,988,7500,1958,3,4,1,1,Wood Frame,478500,467500,Not Sell
1.02824E+11,3410 25TH Ave S,POWDERHORN,1215,728,4880,1917,2,3,1.5,0,Wood Frame,235500,208550,Not Sell
1.40282E+12,4749 15TH Ave S,NOKOMIS,1215,676,4920,1921,2,3,1.7,1,Wood Frame,346500,362000,Sell
1.90292E+12,1806 Como Ave,UNIVERSITY,1215,870,5875,1927,2,5,1.2,0,Wood Frame,193500,290000,Sell
5.02924E+11,3726 Thomas Ave N,CAMDEN,1216,936,5040,1925,1,3,1.2,0,Wood Frame,191000,153900,Not Sell
8.02924E+11,2927 Thomas Ave N,NEAR NORTH,1216,936,5096,1925,1,3,1.2,1,Wood Frame,149000,172000,Sell
1.00282E+12,514 46TH St W,SOUTHWEST,1216,816,3344,1920,1,3,1.5,0,Wood Frame,220000,268100,Sell
1.21182E+12,5101 Colfax Ave N,CAMDEN,1216,672,6450,1952,1,3,1.2,0,Wood Frame,177000,180561,Not Sell
1.80282E+12,5032 37TH Ave S,NOKOMIS,1216,936,5816,1922,1,3,1.2,0,Wood Frame,303500,244000,Not Sell
2.30292E+12,401 1ST St S #1523,CENTRAL,1216,,70777,1989,2,2,1,0,Reinforced Concrete,440500,430000,Not Sell
6.02823E+11,3011 31ST Ave S,LONGFELLOW,1216,936,4455,1914,2,3,1.5,0,Wood Frame,210000,236000,Sell
1.60282E+12,4732 Bryant Ave S,SOUTHWEST,1216,567,5360,1908,2,3,1.5,0,Wood Frame,396500,370000,Not Sell
1.10282E+12,913 39TH St E,POWDERHORN,1217,656,3569,1910,1,3,1.7,0,Wood Frame,217500,247500,Sell
1.30282E+12,5228 29TH Ave S,NOKOMIS,1217,893,5080,1941,1,3,1.2,0,Wood Frame,279000,280000,Not Sell
2.20292E+12,720 4TH St N #705,CENTRAL,1217,,90827,2005,2,2,1,1,Reinforced Concrete,487000,485000,Not Sell
2.30292E+12,401 1ST St S #1123,CENTRAL,1217,,70777,1989,2,2,1,0,Reinforced Concrete,427500,460000,Sell
9.02824E+11,4040 Lyndale Ave S,SOUTHWEST,1217,650,5208,1911,2,3,1.2,0,Wood Frame,324000,290000,Not Sell
2.00282E+12,6047 Sheridan Ave S,SOUTHWEST,1217,936,5715,1952,2,3,1.2,1,Wood Frame,318500,255000,Not Sell
3.10292E+12,2915 43RD Ave S,LONGFELLOW,1218,968,5160,1925,1,3,1.2,1,Wood Frame,303500,272376,Not Sell
5.02924E+11,3758 Xerxes Ave N,CAMDEN,1218,1088,4894,1925,2,2,1.2,1,Wood Frame,294500,281000,Not Sell
2.70292E+12,201 11TH St S #530,CENTRAL,1218,,20240,2007,2,2,1,0,Reinforced Concrete,442500,435000,Not Sell
2.70292E+12,201 11TH St S #730,CENTRAL,1218,,20240,2007,2,2,1,0,Reinforced Concrete,451500,475900,Sell
1.00282E+12,4310 Pillsbury Ave,SOUTHWEST,1218,576,5040,1900,2,3,1.7,0,Wood Frame,316000,296000,Not Sell
1.60292E+12,1517 Hillside Ave,NEAR NORTH,1218,665,4770,1900,2,4,1.7,0,Wood Frame,105000,90000,Not Sell
8.02824E+11,4433 Beard Ave S,SOUTHWEST,1219,720,5628,1910,1,3,1.7,0,Wood Frame,378500,345000,Not Sell
1.20282E+12,4100 Longfellow Ave,POWDERHORN,1219,869,4878,1941,2,3,1.2,1,Wood Frame,278500,310000,Sell
1.30292E+12,1700 Fillmore St,NORTHEAST,1219,720,5895,1905,2,3,1.7,1,Wood Frame,290000,309000,Sell
6.02823E+11,3729 44TH Ave S,LONGFELLOW,1219,1055,5120,1928,2,4,1.2,1,Wood Frame,376000,347500,Not Sell
2.10282E+12,5941 Dupont Ave S,SOUTHWEST,1220,,8382,1948,1,2,1,0,Wood Frame,236500,241000,Not Sell
1.70292E+12,2215 Penn Ave N,NEAR NORTH,1220,678,5504,1913,1,3,1.7,0,Wood Frame,105500,155103,Sell
1.80282E+12,5222 39TH Ave S,NOKOMIS,1220,936,5760,1945,1,3,1.2,0,Wood Frame,221500,195400,Not Sell
9.02924E+11,2727 Oliver Ave N,NEAR NORTH,1221,1021,5365,1928,1,3,1.2,1,Wood Frame,125500,210370,Sell
1.20282E+12,4440 31ST Ave S,NOKOMIS,1221,621,5040,1907,1,3,2,1,Wood Frame,289500,270000,Not Sell
2.30292E+12,401 1ST St S #1301,CENTRAL,1221,,70777,1989,2,2,1,0,Reinforced Concrete,420000,420000,Not Sell
1.00292E+12,2905 3RD St N,NEAR NORTH,1221,768,6636,1956,2,3,1.2,0,Wood Frame,131000,179450,Sell
1.02924E+11,3315 Fillmore St,NORTHEAST,1222,1222,5000,1957,1,2,1,0,Wood Frame,224000,289590,Sell
9.02824E+11,911 45TH St W,SOUTHWEST,1222,646,4300,1917,1,2,2,0,Wood Frame,371000,392000,Sell
5.02924E+11,4047 Penn Ave N,CAMDEN,1222,676,5204,1923,1,3,1.2,0,Wood Frame,179500,170720,Not Sell
9.02924E+11,3234 Newton Ave N,CAMDEN,1222,872,5116,1927,1,3,1.5,0,Wood Frame,147500,179972,Sell
9.02924E+11,2954 Newton Ave N,NEAR NORTH,1222,958,5458,1914,1,3,1.2,0,Wood Frame,166500,176000,Sell
2.40282E+12,5425 25TH Ave S,NOKOMIS,1222,953,5130,1950,1,3,1.2,0,Wood Frame,277000,280000,Not Sell
1.30282E+12,5341 27TH Ave S,NOKOMIS,1222,886,5120,1939,1,4,1.2,1,Wood Frame,288000,297500,Sell
9.02924E+11,3522 Aldrich Ave N,CAMDEN,1222,984,4976,1924,2,3,1.2,0,Wood Frame,126000,101500,Not Sell
1.10282E+12,4232 Chicago Ave,NOKOMIS,1222,662,4840,1914,2,3,1.7,0,Wood Frame,259500,265000,Not Sell
1.20292E+12,1900 19TH Ave NE,NORTHEAST,1222,945,5940,1922,2,3,1.2,0,Wood Frame,251000,60000,Not Sell
2.20292E+12,560 2ND St N #404,CENTRAL,1223,,315895,2001,2,2,2,0,Wood Frame,345500,387500,Sell
2.20292E+12,545 1ST St N #404,CENTRAL,1223,,315895,2002,2,2,2,0,Wood Frame,345500,363500,Sell
8.02823E+11,3804 47TH Ave S,LONGFELLOW,1223,723,5208,1939,2,4,1.5,0,Wood Frame,293500,348000,Sell
3.02824E+11,3437 2ND Ave S,POWDERHORN,1224,816,5376,1909,1,2,1.5,0,Wood Frame,160500,145000,Not Sell
5.02924E+11,3623 Vincent Ave N,CAMDEN,1224,648,5495,1925,1,2,1.5,0,Wood Frame,181000,184300,Not Sell
1.30282E+12,3020 Minnehaha Pkwy E,NOKOMIS,1224,630,5850,1923,1,3,2,1,Wood Frame,330500,305000,Not Sell
4.02824E+11,3545 Fremont Ave S,CALHOUN-ISLE,1224,720,5418,1906,2,2,1.5,0,Wood Frame,370000,375000,Not Sell
6.02823E+11,3430 43RD Ave S,LONGFELLOW,1224,884,5080,1930,2,3,1.2,0,Wood Frame,304500,295000,Not Sell
9.02924E+11,3323 Aldrich Ave N,CAMDEN,1224,960,5081,1926,2,3,1.2,0,Wood Frame,176500,210000,Sell
2.10292E+12,250 Morgan Ave N,NEAR NORTH,1224,707,2860,1900,2,3,2,0,Wood Frame,198000,154900,Not Sell
2.40292E+12,421 7TH St SE,UNIVERSITY,1224,720,6940,1900,4,4,1.5,0,Wood Frame,297500,302500,Not Sell
4.02924E+11,4227 Emerson Ave N,CAMDEN,1225,960,7027,1950,1,3,1.2,1,Wood Frame,165500,243154,Sell
1.70282E+12,3323 46TH St W,SOUTHWEST,1225,664,3645,1913,1,3,1.7,1,Wood Frame,373500,437500,Sell
1.70282E+12,3319 46TH St W,SOUTHWEST,1225,664,3645,1913,1,3,1.7,1,Wood Frame,380000,418000,Sell
1.90282E+12,5633 40TH Ave S,NOKOMIS,1226,645,5504,1947,1,2,1.2,0,Wood Frame,193500,233770,Sell
1.00282E+12,4322 1ST Ave S,SOUTHWEST,1226,696,5000,1917,1,3,1.7,0,Wood Frame,277500,360000,Sell
1.20292E+12,1805 Buchanan St,NORTHEAST,1226,368,3245,1900,1,3,2,0,Wood Frame,199500,122430,Not Sell
1.50282E+12,4741 Harriet Ave,SOUTHWEST,1226,630,5330,1913,1,3,1.5,0,Wood Frame,325500,351500,Sell
8.02924E+11,3219 Vincent Ave N,CAMDEN,1226,896,5111,1927,1,4,1.2,0,Wood Frame,185500,135000,Not Sell
8.02824E+11,4050 Upton Ave S,SOUTHWEST,1226,672,4182,1904,2,3,1.7,0,Wood Frame,425500,375000,Not Sell
1.00292E+12,2611 Randolph St,NORTHEAST,1226,966,4800,1953,2,3,1.2,0,Wood Frame,240500,229500,Not Sell
1.20292E+12,1930 Hayes St,NORTHEAST,1226,552,5334,1915,2,3,1.7,0,Wood Frame,277000,279845,Not Sell
2.10282E+12,5408 Emerson Ave S,SOUTHWEST,1226,876,5600,1932,3,3,1.2,1,Wood Frame,429000,384699,Not Sell
1.30282E+12,5156 30TH Ave S,NOKOMIS,1227,576,5120,1931,1,3,2,1,Wood Frame,342500,345000,Not Sell
9.02924E+11,3000 James Ave N,NEAR NORTH,1227,757,5367,1902,2,3,1.7,0,Wood Frame,0,200000,Sell
1.02824E+11,3443 24TH Ave S,POWDERHORN,1228,908,4880,1920,1,2,1.2,0,Wood Frame,264000,279800,Sell
9.02924E+11,3439 Fremont Ave N,CAMDEN,1228,656,5078,1909,1,3,2,0,Wood Frame,175000,189732,Sell
1.40282E+12,5116 13TH Ave S,NOKOMIS,1228,659,4920,1931,2,2,1.7,1,Wood Frame,389500,345000,Not Sell
2.30292E+12,401 1ST St S #523,CENTRAL,1228,,70777,1989,2,2,1,0,Reinforced Concrete,402500,420000,Sell
7.02823E+11,4300 44TH Ave S,LONGFELLOW,1228,980,5504,1945,2,3,1.5,1,Wood Frame,336000,340000,Not Sell
2.20292E+12,700 Washington Ave N #605,CENTRAL,1229,,47763,1920,1,1,1,0,Reinforced Concrete,420000,445000,Sell
1.00282E+12,3915 Clinton Ave,POWDERHORN,1229,956,5280,1930,2,3,1.2,1,Wood Frame,212500,261900,Sell
1.70282E+12,5345 Ewing Ave S,SOUTHWEST,1229,884,5080,1927,2,3,1.2,1,Wood Frame,382000,410000,Sell
1.00282E+12,4024 Portland Ave,POWDERHORN,1229,1079,5124,1926,2,4,1.2,1,Wood Frame,223500,277000,Sell
2.20292E+12,700 Washington Ave N #505,CENTRAL,1230,,47763,1920,1,1,1,0,Reinforced Concrete,416500,440000,Sell
5.02823E+11,3749 46TH Ave S,LONGFELLOW,1230,890,4960,1940,1,2,1.2,1,Wood Frame,327500,325000,Not Sell
3.60292E+12,2819 30TH Ave S,LONGFELLOW,1230,684,4000,1900,1,2,1.7,0,Wood Frame,219500,250300,Sell
1.20292E+12,2512 Brighton Ave,NORTHEAST,1230,988,3900,1927,1,3,1.2,0,Wood Frame,259500,248000,Not Sell
2.20282E+12,6051 1ST Ave S,SOUTHWEST,1230,908,6350,1951,1,3,1.2,0,Wood Frame,225500,14756,Not Sell
2.30282E+12,5824 Elliot Ave,NOKOMIS,1230,912,5939,1940,1,3,1.2,1,Wood Frame,328000,305550,Not Sell
2.70292E+12,500 Grant St E #307,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,401500,380000,Not Sell
2.70292E+12,500 Grant St E #407,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,405500,405000,Not Sell
2.70292E+12,500 Grant St E #1307,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,428000,400000,Not Sell
2.70292E+12,500 Grant St E #1607,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,440000,395000,Not Sell
2.70292E+12,500 Grant St E #2007,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,455500,415000,Not Sell
2.70292E+12,500 Grant St E #2607,CENTRAL,1230,,49613,2004,2,2,1,1,Steel Frame,479000,465000,Not Sell
1.00282E+12,4448 1ST Ave S,SOUTHWEST,1230,645,5250,1915,2,3,1.2,0,Wood Frame,259000,307000,Sell
1.80282E+12,5105 38TH Ave S,NOKOMIS,1230,896,5760,1939,2,3,1.2,0,Wood Frame,303000,310000,Not Sell
1.70292E+12,1910 Queen Ave N,NEAR NORTH,1230,884,5080,1916,2,4,1.5,0,Wood Frame,136500,387000,Sell
1.02824E+11,3509 25TH Ave S,POWDERHORN,1231,649,5080,1915,1,2,1.7,0,Wood Frame,232500,231733,Not Sell
2.70292E+12,1303 Yale Pl #5,CENTRAL,1231,,21483,1900,1,2,1,0,Brick & Mill,173000,150000,Not Sell
2.70292E+12,1303 Yale Pl #7,CENTRAL,1231,,21483,1900,1,2,1,0,Brick & Mill,186000,155000,Not Sell
2.30282E+12,5941 10TH Ave S,NOKOMIS,1231,921,6080,1947,1,3,1.2,1,Wood Frame,298000,324900,Sell
3.20292E+12,3441 St Louis Ave,CALHOUN-ISLE,1231,1231,1749,1985,2,2,1,2,Wood Frame,417500,386700,Not Sell
4.02824E+11,3140 Colfax Ave S,CALHOUN-ISLE,1232,324,3932,1900,1,2,2,0,Wood Frame,342500,332500,Not Sell
1.02924E+11,3043 Mckinley St,NORTHEAST,1232,840,6300,1942,1,3,1.2,0,Wood Frame,274000,272500,Not Sell
9.02924E+11,3026 Irving Ave N,NEAR NORTH,1232,616,5300,1909,1,3,2,0,Wood Frame,96000,178500,Sell
1.00282E+12,4424 1ST Ave S,SOUTHWEST,1232,732,5250,1917,1,3,1.7,0,Wood Frame,280000,291000,Sell
1.40282E+12,4732 15TH Ave S,NOKOMIS,1232,930,5120,1923,1,3,1.2,0,Wood Frame,317000,254000,Not Sell
1.02824E+11,3316 21ST Ave S,POWDERHORN,1232,716,6255,1922,2,2,2,0,Wood Frame,268500,240000,Not Sell
1.00292E+12,2123 Marshall St,NORTHEAST,1232,672,5640,1900,2,2,1.7,0,Wood Frame,238500,252000,Sell
2.30292E+12,220 2ND St NE,NORTHEAST,1232,616,36354,1986,2,2,2,1,Wood Frame,360000,374500,Sell
8.02824E+11,4119 France Ave S,SOUTHWEST,1232,616,3157,1978,2,3,2,0,Wood Frame,254500,280000,Sell
8.02924E+11,3431 Washburn Ave N,CAMDEN,1232,672,5045,1928,2,3,1,1,Wood Frame,167000,159740,Not Sell
1.21182E+12,5152 Camden Ave,CAMDEN,1232,1232,6937,1995,2,3,1,0,Wood Frame,223000,279191,Sell
1.70282E+12,4829 Ewing Ave S,SOUTHWEST,1232,660,5376,1924,2,3,1.7,1,Wood Frame,401500,467250,Sell
3.10292E+12,3108 24TH St E,LONGFELLOW,1232,1232,5200,1975,2,4,1,1,Wood Frame,334500,254000,Not Sell
7.02823E+11,4400 43RD Ave S,LONGFELLOW,1233,893,5300,1940,1,2,1.2,1,Wood Frame,313500,329000,Sell
2.30292E+12,150 Portland Ave #304,CENTRAL,1233,,41395,1900,2,1,1,0,Brick & Mill,624000,575000,Not Sell
3.40292E+12,2219 Pillsbury Ave #6,POWDERHORN,1233,,14850,1910,2,2,2,0,Wood Frame,287000,309000,Sell
2.30282E+12,6037 Park Ave,NOKOMIS,1233,986,6710,1948,3,4,1.2,2,Wood Frame,313500,235500,Not Sell
1.00282E+12,115 45TH St W,SOUTHWEST,1234,720,4884,1913,1,2,1.5,1,Wood Frame,306500,316000,Sell
9.02924E+11,2719 James Ave N,NEAR NORTH,1234,684,5064,1919,1,3,1.7,0,Wood Frame,122000,141000,Sell
2.30292E+12,225 2ND St NE,NORTHEAST,1234,327,880,1985,1,3,2,1,Wood Frame,284500,250000,Not Sell
2.30292E+12,150 Portland Ave #204,CENTRAL,1234,,41395,1900,2,1,1,0,Brick & Mill,600500,584257,Not Sell
1.70282E+12,4750 53RD St E #105,NOKOMIS,1234,,27290,2005,2,2,1,0,Wood Frame,270500,281400,Sell
1.50282E+12,4708 Grand Ave,SOUTHWEST,1234,884,5200,1923,2,3,1.2,1,Wood Frame,352500,327500,Not Sell
2.30292E+12,201 2ND St NE,NORTHEAST,1234,327,880,1985,3,3,2,1,Wood Frame,292500,300000,Not Sell
